平常人們最喜歡吃的燒烤、油炸食品，都是會造成人們罹患大腸癌的不良食品，應避免攝取過多垃圾食品才會健康。,2
為了避免人們因過度加熱食物或在火焰下直接炙燒而誤食更多異環胺，致癌性高的多環芳香烴，可微波料理或者減少高溫烹調、避免過量攝取肉類或加工食品，均衡攝取營養，才是健康王道。,2
高蛋白質含量食物因富含胺基酸和基酸，隨著溫度越高、加溫時長越長甚至會產生致癌性高的物質，因此應避免長時間高溫烹煮肉類。,2
高蛋白食物經高溫烹煮產生致癌物。雖然有許多方法可以減少致癌物生成，但均衡攝取營養，才是健康王道。,2
不斷烹煮的高蛋白質食物因含胺基酸和肌酸，蛋白質經加溫時間長產生異環胺及多環芳香烴，此物質危害身體。,2
無論是中秋炭烤，抑或燒烤都其有丟破壞去氧核糖核酸的可能，應避免過量攝取肉類或加工食品，並均衡飲食。,2
要減少食用高溫油炸以及用火焰直接燒烤的肉類製品，避免攝入過多的致癌物質進入體內，均衡營養才是健康王道。,2
攝取燒烤、油炸肉食時需適量，否則會提高罹患大腸癌的風險，均衡攝取營養，才是王道。,2
高蛋白質含量的食物，因富含胺基酸和肌酸，在高溫烹煮時，蛋白質會分解產生異環胺。應避免長時間高溫，健康才是王道,2
高蛋白質含量的食物經過長時間或高溫烹煮，人類攝取後致癌性高，所以應避免攝取過量的肉類。,2
高蛋白食物在高溫下，會增加致癌性物質，所以要減少長時間高溫烹調、防局部過熱，以此減少攝取致癌性物質。,2
富含高蛋白質的肉類，因富含胺基酸及肌酸，在高溫下烹煮會產生有害物質甚至是致癌物。應避免攝取過量肉類。,2
高蛋白質食物經過長時間的高溫加熱，會導致致癌性高的多環芳香烴生成，若大量攝取會提高大腸癌風險。,2
富含胺基酸和肌酸的食物在高溫下可能產生致癌性高的多環芳香烴，經過特殊酵素的代謝，可能提高罹患大腸癌的風險。,2
少吃燒烤或油炸的肉類，能降低大腸癌的風險，也要少攝取肉類和加工食品。唯有均衡攝取營養，才是健康王道。,2
少吃長時間高溫亨煮的肉類食物，因為肉裡面的蛋白質在高溫下易變質為多環芳香烴，食用過多易致癌。,2
應必免攝取過多燒烤、油炸的肉類，降低致癌的風險。必須均衡攝取營養，才有健康的身體。,2
減少異環胺的產生，或是避免攝取過量的肉類和加工食品，均衡攝取營養，才是健康王道。,2
高蛋白質含量的肉類經高溫、長時間的烹調會產生異環胺及多環芳香烴。經活化後，可能提高罹癌風險。本文也指出其他提代烹調方式減少化學物質的產生。,2
高蛋白質含量的食物富含胺基酸和肌酸，高溫烹煮時，會產生異環胺，甚至產生致癌性高的多環芳香烴。,2
一本大主要傳達富含高蛋白質含量的食物在經過高溫加熱後，易產生致癌性高的化合物，並呼籲民眾注意均衡攝取營養。,2
高蛋白質含量的食物因富含胺基酸和肌酸，烹煮時會生成異環胺及多環芳香烴，避免攝取過量肉類或加工食品。,2
在高於150°C的溫度烹煮蛋白質，會導致異環胺的生成，產生致癌性高的物質。應均衡攝取營養。,2
吃富含胺基酸和肌酸的食物時，應避免長時間高溫烹調，不要攝取過量的肉類及加工食品，應均衡飲食。,2
高蛋白含量食物在經過高溫下會產生致癌性高的多環芳香烴，因此要避免攝取過多。,2
高蛋白質的食物，富含胺基酸和肌酸，高溫烹煮，若易產生異環胺，多環芳香烴，長期飲食會提高罹患大腸癌。,2
肉類在高溫烹調下會產生致癌物像是燒烤、油炸。我們要避免過量吃肉類和加工食品，均衡營養才是健康王道。,2
高蛋白質的食物，富含胺基酸和肌酸等營養成分，但錯誤的調理方式，會導致不良物質產生，因此應以正確的烹煮方法且均衡攝取。,2
蛋白質在高溫下會產生致癌物質，因此應避免食取長時間在高溫下烹煮的肉品，並且盡量避免攝取過多肉類或加工食品。,2
高蛋白質含量食物在高溫烹煮下會變質為致癌物，可透過其他方式先處理食材，來減少在高溫烹煮的時間。,2
高溫烹調過的肉類容易產生易致癌的異環胺與多環芳香烴。烹調時應避免長時間的高溫，並且均衡攝取營養。,2
高蛋白質的食物在高溫烹煮會產生異環胺，在火焰下燒炙甚至會產生致癌物。避免烤焦或過量攝取肉類才是正解。,2
因高蛋白質食品含胺基酸及肌酸，高溫長時加熱使蛋白質分解變性，減少高溫烹調才健康。,2
異環胺和多環芳香烴若攝取過多，會導致致癌。為了減少異環胺生成，需避免讓肉類直接暴露在火焰中及長時間高溫烹煮。,2
要減少異環胺的生成，可避免讓肉類直接暴露在火焰中，或是長時間在高溫下烹煮；或先以微波爐料理肉類，減少高溫烹調的時間；烤肉時要防止局部過熱，避免烤焦。,2
高蛋白質含量的食物經長時間的高溫烹煮易產生致癌物，應避免過量攝取肉類和加工食品。,2
高蛋白質肉類富含胺基酸和肌酸，但高溫烹煮時會產生兩種對人身有害物質，應避免烤焦和過量攝入才健康。,2
攝取過多的燒烤油炸時品易導致提高罹患大腸癌的風險，應均衡攝取營養。,2
高蛋白質含量的肉類加熱過久易生成致癌物質，應減少高溫烹調的時間及避免過量攝取肉類或加工食品。,2
高蛋白質含量的肉類，因富含胺基酸和肌酸，所以在超過150°C的高溫下容易產生多環芳香烴的致癌物。,2
避免讓肉類直接暴露在火焰中，或長時間高溫烹煮，因為高蛋白含量肉類在高於一百五十度烹煮時會產生致癌性高的物質。,2
高蛋白質含量的食物，烹調溫度越高、加溫時間越長或在火焰下燒炙，易產生致癌物質，應避免過量攝取。,2
牛、豬、魚、雞肉，溫度越高、加溫時間越長，會產生致癌物質因此避免直接暴露在火焰中；烤肉時防止局部過熱。,2
高蛋白質含量的食物如牛、豬、魚、雞肉，在高溫烹煮時，會產生致癌物異環胺、多環芳香烴，減少異環胺的生成，應減少這類食物高溫烹煮的時間。,2
本文主要敘述肉類在高溫及長時間烹煮下容易產生致癌物，因此減少高溫烹煮時間或是少吃肉類才能保持健康。,2
高蛋白含量高的食物在高溫度烹煮時，會分解出異環胺，甚至產生致癌性高的多環芳香烴，可以減少烹煮時間或少攝取肉與加工食品。,2
若攝取大量燒烤、油炸的肉類，會提高罹患大腸癌的風險，所以要避免烤焦及減少攝取高溫烹煮肉類、加工食品。,2
本文說明肉類中所富含之胺基酸及肌酸，在高於一百五十度烹煮下，將產生高致癌物，因此應避免高溫烹煮及直接火烤。,2
1.此篇文章傳遞之內容，我認為是肉類在經過150度以上之高溫烹煮會影響身体之健康，均衡飲食才是健康王道。,2
牛、豬等高蛋白食物，在高溫烹煮下，蛋白質會變性進而產生異環胺，甚至多環芳香烴，兩者代謝活化後，將提高致癌風險。,2
肉類在高溫下會釋放有害身體健康的物質，提醒國人應少量攝取，並避免高溫的烹煮，以維持自己的健康。,2
我們應要在烤肉時防止局部過熱，避免烤焦，並避免過量攝取肉類或加工食品，以免食用過多化學物質罹患大腸癌。,2
含高蛋白的食物經高溫烹煮會產生致癌物質，因避免讓肉類在高溫下長時間烹煮。也要避免過量攝取肉類及加工食品。,2
高蛋白質含量的食物如肉類，在高溫長時間的烹煮下會產生致癌物，烹煮時防止肉類或加工品局部過熱、烤焦，當然不要過量攝最為保險。,2
高蛋白質含量的食物經長時間高溫加熱，會產致癌性高的物質，我們應盡量避免，並且均衡攝取營養，保持健康。,2
如果讓高蛋白質含量的食物在高於150°C的溫度烹煮，會導致很多異環胺，甚至提高致癌性。也不要常吃燒烤、油炸食物，也會提高罹患大腸癌的風險。,2
蛋白質在高於150°C的溫度烹煮時，會分解出異環胺，應避免讓肉類直接暴露火中，或長時間高溫烹煮，以微波料理肉類。,2
在大量的攝取燒烤下會提高罹患大腸癌的風險，避免在長時間高烹煮，並且均衡的攝取營養，才可以使身體健康。,2
本文主要想傳遞的內容是高蛋白質含量的食物經由高溫烹煮容易產生致癌物質，要避免高溫烹調，要均衡飲食。,2
要盡量避免攝取高溫料理的食物，尤其是烤、炸在高溫所釋放出的異環胺會對人體造成傷害罹癌機率高。,2
肉類食物在高溫，與長時間的加熱下，易產生質變，容易致癌，建議料理肉類時，減少高溫烹煮，避免過量攝取肉類或加工食品。,2
我們現在食用的肉類大多含有胺基酸和肌酸，這兩種物質如果以油炸或燒烤的料理方式，容易導致癌症，應要避免。,2
人們應避免高溫烹調高蛋白質的食物。攝取大量燒烤、油炸的肉類，將會提高罹患大腸癌的風險。,2
高蛋白含量食物在高於一百五十度的溫度烹煮時，會產生致癌物質。避免長時間高溫烹煮和避免肉類直接暴露火焰中，可減少致癌物質。,2
高蛋白質含量食物在高溫下會產生許多有害物質，應避免過量攝取，均衡攝取營養，才是健康王道。,2
高蛋白食物富含胺基酸和肌酸在高溫下會產生致癌性高的物質，我們應當避免攝取過量，均衡攝取營養,2
本文傳遞含高蛋質的食物因高溫烹煮產生致癌性高的物質，所以需避免攝入火喉及時間控制不當的高蛋白食物。,2
高蛋白質的食物經過高溫，而且加溫的時間越長時，會產生許多的致癌物質，所以我們要均衡飲食才會健康。,2
高蛋白質含量的食物在長時間高溫烹煮下或在火焰下直接燒炙會導致致癌物產生，因此要避免過量食用並均衡攝取營養。,2
富含蛋白質的食物在高於150°C時會使蛋白質轉變成易致癌的多環芳香烴，希望大家避免高溫煮食或局部過熱。,2
高溫、加溫時間長、在火焰下燒炙，易產生致癌物物，燒烤、油炸以及長時間在高溫加工製成的煙燻肉品，應避免攝取過量。,2
若攝取大量燒烤、油炸肉類，會提高罹癌風險。避免過量攝取肉類或加工食品，均衡攝取營養，才是健康之道。,2
高蛋白質含量的食物於高溫烹煮時，容易產生致癌性高的物質，所以在料理時，要減少高溫烹調的時間。,2
高蛋白質含量的食物經長時間高溫烘烤、易產生致癌性高的物質，被體內酵素活化後易導致大腸癌，應減少攝取並均衡飲食。,2
高蛋白質含量的食物，在高溫烹煮時，易造成有毒物質。盡量避免攝取太多這些食物，均衡攝取營養。,2
若經常攝取燒烤類肉食或長時間在高溫加工制成的肉品可能導致癌症，應避免過量攝取。,2
高蛋白質含量的食物烹調溫度越高、時間越長、直接接觸火焰，可能會產生更多致癌物質。,2
避免食用燒烤肉品、燻製肉品，以及油炸過的肉類能夠減少吃下致癌物而導致罹癌的機率。,2
本文想傳遞的訊息為料理高蛋質含量的食物時，應避免高溫烹煮。特別是燒烤，在火上直接燒炙，使致癌風險大大提升。,2
牛、豬、魚、雞……等高蛋白含量的食物，由於富含胺基酸和肌酸，在150°C的高溫加熱後會分解，變性產生異環胺，食用過多高溫烹煮的肉類易致癌。,2
高溫烹煮高蛋白含量的食物，會造成致癌物，所以建議先用微波爐料理，減少高溫烹煮的時間，這樣比較健康。,2
因高蛋白質含量的食物富含胺基酸和肌酸，而它們在高溫下會產生對人體有害的物質，所以要避免讓它們在高溫下煮太久。,2
高蛋白質含量的食物高溫加熱會產生致癌物，溫度越高加溫越久產生越多，烤肉時需注意用火和避免過量食用。,2
本文主要傳遞的訊息是為減少異環胺及多環芳香烴的形成，應避免讓肉類直接暴露在火焰中，或長時間在高溫下烹煮。,2
炭烤或燒烤都很容易產生過量的致癌成份，要避免過量攝取肉類或加工食品，身體才會健康。,2
攝取大量燒烤、油炸的肉類會提高罹患大腸癌的風險。雖有幾個能減少異環胺的方法，最主要是不過量攝取肉類或加工食品。,2
烤肉時應防直接暴露在火中和長期的火烤，以免防止有些肉產生大量的化學物質。避免攝取過量加工食品和肉類。,2
高蛋白質肉品，應容易因高溫而產生致癌物質，如果希望降低罹患大腸癌風險應營養均衡。,2
高蛋白食物在過高溫烹煮時，會產生致癌性高的物質，要避免肉類直接暴露在火焰中，或減少高溫烹調的時間。,2
當攝取肉類時，應避免用，高溫烹調；高溫，加熱時間長容易產生致癌物；用微波，代替生肉直接火烤，才能吃的健康。,2
烤肉時會產生致癌性高的多環芳香烴，人們應該避免過量攝取，均衡飲飲食才是健康的不二法則。,2
高溫加工富高蛋白質含量的肉類食物，易使其產生致癌物質，增加罹癌機率，所以應當避免長時間高溫烹調，或是不過量攝取。,2
高蛋白的食物經高於一百五十度的烹煮，所產生的兩種物質經體內代謝後，會提高致癌的風險，應避免過量攝取。,2
人們喜愛食用的肉類，經過高溫加工後會產生大量的致癌物質，攝取過多會提高罹患大腸癌的風險，所以應避免攝取。,2
肉類暴露在長時間高溫下，容易產生致癌物質，因此烤肉時應避免直接暴露於火焰中，也可以事先用微波爐料理。,2
減少攝取經長時間高溫烹調的高蛋質含量食物，例如燒烤、煙燻肉品，均衡飲食，對健康有益。,2
高蛋白質食物容易因高溫烹煮而產生致癌性高的物質，提醒大家應均衡飲食以避免造成癌症及健康風險。,2
中秋炭烤或西方常用的燒烤肉食，若經常大量攝取可能使致癌率上升。應該在烹調上調整製造方式，或避免攝取肉類或加工食品。,2
高蛋白質經加溫會產生異環胺，當產生太多時，致癌性高。避免使肉直接接觸火焰，方能降低罹癌率。,2
本文在宣導高蛋白質之肉類在高溫下，容易產生有害人體健康之物質，並提醒應如何烹煮較健康。,2
高蛋白質含量的食物應避免在高於150°C的溫度烹煮，以免產生致癌因素，均衡攝取營養，才是健康王道。,2
現在我們大部份所使用的烹煮器材，很容易就能把食物加熱到高溫，為了避免產生致癌物，需注意烹煮時的溫度。,2
高蛋白質含量的食物，因富含胺基酸和肌酸，在高於150°C的溫度烹煮時，產生異環胺，甚至致癌性高。,2
高蛋白質含量的食物在高溫下烹煮，蛋白質會產生異環胺與致癌性物質。應避免食用需高溫烹調的食物及烤焦。,2
高蛋白質含量的食物在高於150°C烹煮時，會產生致癌物質，避免過量攝取肉類，均衡攝取營養才健康。,2
蛋白質在高溫下會產生致癌物質，炭烤燒烤食品有大量致癌物質，避免長時間高溫烹煮及烤肉局部過熱可降低致癌物質。,2
高蛋白質含量的食物，在高溫烹煮下，蛋白質會分解，變性產成異環胺，溫度越高，加熱越長，甚至產生致癌性高的多環芳香烴。,2
高蛋白質肉類經高溫燒烤所產生的化學物質會導人体可能有致癌的風險，因國人喜愛炭烤，提醒大眾要均衡飲食。,2
吃炭烤時，為了避免高溫導致食物容易致癌，切勿讓肉類直接接觸火焰，或先以微波爐料理，減少高溫烹調的時間。,2
高蛋白質含量食物在高溫烹煮下容易生成易致癌物，建議縮短肉類高溫烹調時間並避免過量攝取加工食品。,2
高蛋白食物在高溫烹煮時會變性，在火焰下燒炙更會產生致癌物質，因此應避免以上烹調方式以及攝取肉類或加工食品。,2
高蛋白質含量的食物因富含胺基酸和肌酸在高溫150°C的溫度烹煮時，蛋白質分解或變性而產生異環胺。如果溫度高加溫時間越長會導致更多異環胺生成，甚至產生致癌性高的多環芳香烴。為了健康著想因避免攝取過量經高溫烹煮和長時間烹煮後的肉類和加工食品。,2
蛋白質在高於一百五十度的烹煮時，會產生致癌物，大多出現於燒烤和油炸肉類，應避免過料攝取。,2
高蛋白質含量的食物經高溫烹煮會產生異環胺，若大量攝取會提高罹患大腸癌之風險。均衡攝取營養，才是王道。,2
高蛋白質含量的食物容易在溫度高、加熱時間長的火焰下直接燒灼而產生致癌物質。燒烤、油炸及煙燻食品少吃，能增進身體健康。,2
告訴我們高蛋白質含量的食物在高溫下容易產生致癌物質，所以我們避免過攝取，均衡攝取營養。,2
富含胺基酸和肌酸的食物，在高於150度烹煮時，會產生異環胺、多環芳香烴，這兩類物質會提高罹患大腸癌的風險。,2
長時間在高溫加工製成的煙燻肉品，都可見有大量的致癌物質，應避免過量攝取。均衡攝取營養，才是健康王道。,2
長時間高溫加工製成的煙燻肉品，具有大量的異環胺以及多環芳香烴，經過人體的代謝活化後，可能致癌，應避免過量攝取。,2
高蛋白的食物在高溫、長時間高溫加工和火焰下燒炙易產生致癌物，食用後可能炙癌，應避免上述行為並均衡飲食。,2
表達肌酸和蛋白質在高於150°C烹煮時，會分解出罹癌的有讀物質。所以在炭烤或燒烤十，盡量避免讓肉直接暴露在火焰中，還須控制烹調的時間，防止局部過熱的現象。,2
高蛋白質含量的食物如牛、豬、魚、雞，在過度加熱後會產生致癌物質，因此我們要避免肉類直接暴露在火焰中，或是長時間烹煮。,2
高蛋白含量的肉類，不可長時間且高溫加熱，以免產生過多異環胺和致癌性物質多環芳香烴，因此避免過量攝取加工肉類食品。,2
高蛋白質的食物含有胺基酸和肌酸，在高溫長時間加熱下會經特殊酵素代謝活化後會破壞DNA提高罹患大腸癌。,2
高蛋白食物在一百伍十度溫度上烹煮會產生致癌物質，減少高溫烹調和過量攝取肉類、加工食品，才能保持健康。,2
本文說明高蛋白質食物遇高溫會產生異環胺、環芳香烴，且告知讀者會帶來癌症的風險，最後強調應均衡攝取營養。,2
蛋白質受熱會變性，產生致癌物質，因此在烤肉時候避免肉類直接暴露在火焰中，避免過量攝取肉，應均衡飲食。,2
高蛋白質的食物，因含胺基酸和肌酸，在高溫下煮時易產生異環胺及多環芳香烴，攝取過多有致癌的風險。,2
含高蛋白的食物因富含胺基酸與肌酸，在高溫時會產生異環胺等致癌物質，若要減少異環胺的生成，可避免暴露在火中。,2
高蛋白質的食物在高於150°C的溫度烹煮時會產生致癌性高的物質，要避免過量攝取。,2
高蛋白質含量的食物，因含胺基酸和肌酸，因此在高溫長時下產生了異環胺和多環芳香烴，導致罹患大腸癌的風險。,2
蛋白質在高溫下容易變質，會有致癌物。要均衡攝取營養，才會健康。,2
富含胺基酸和肌酸的食物經常時間高溫烹煮會產生致癌物。在烹調時避免局部過熱或減少攝取加工食品能更健康。,2
高蛋白質含量的食物，在高於150度烹煮下，易產生致癌風險，因此要多避免過量食用肉類或加工食品。,2
高蛋白食物在長時間過度加熱下會產生致癌物，避免過量攝取肉類及加工品，已達成均衡營養。,2
高蛋白質食品經高溫烹煮易使人體罹癌，故應以微波爐料理肉類，並避免攝取過量肉類及加工食品，均衡飲食。,2
高蛋白含量的食物在高於150°C的溫度下烹煮，會分解產生異環胺，避免過度攝取肉類，均衡飲食為健康王道。,2
日常生活中的肉類，富含高量蛋白質，但在高溫烹煮、油炸、燒炙中易產生致癌的異環胺以及多環芳香烴，進而危害國人的身體健康，因此建議減少烹煮時間，防止不均勻加熱，避免食取過多加工食品，均衡飲食，養生為主。,2
高蛋白物質若長時間在火焰下直接炙烤，會產生許多致癌性物質。平時應減少高溫烹煮的時間。均衡攝取營養才是王道。,2
高蛋白質含量的食物富含胺基酸和肌酸，在高溫下長時間烹煮，高白質會變性產生異環胺，甚至是致癌性高的多環芳香烴。,2
高蛋白質含量的食物有兩類物質經特殊酵素代謝活化後易致癌，如何避免肉類的高溫烹調時間，減少攝取過量肉類及加工食品。,2
高蛋白含量的食物，在高於一百五十度溫度烹煮，會產生致癌性高的物質。需避免此行為且均衡飲食才是健康王道。,2
高蛋白食物含有胺基酸和肌酸，在高於一百五十度後蛋白質分解或變性會產生異環胺和多環芳香烴，因而致癌。,2
富含胺基酸和肌酸在高放150°C烹煮下，蛋白蛋會分解或變性產生異環胺，溫度越高、加熱時間越長、在火焰下燒，會產生異環胺。,2
蛋白質在高於一百五十度的溫度烹煮會產生異環胺。若溫度愈高、加溫時間愈長、火焰燒炙有機會產生多環芳香烴。這兩類物質經活化可能破壞DNA，因而致癌均衡攝取營養，才是健康之道。,2
高蛋白質含量的食物，因富含胺基酸和肌酸，在高於150°C的溫度烹煮時，會變性產生異環胺和多環芳香烴，使提高罹患大腸癌風險。,2
高蛋白質含量之實務富含胺基酸和肌酸，高於150°C烹煮時，會產生變性或異環胺，經體內代謝，破壞DNA，因致癌。多吃菜。,2
在150°C以上的溫度烹煮蛋白質，若時間越長越有可能產生致癌物質，所以減少攝入過量肉類和加工食品。,2
肉食經過高溫，蛋白質會產生異環胺，甚至是致癌性高的多環芳香烴，避免肉食烤焦或過量攝取才是健康王道。,2
高蛋白質因富含胺基酸和肌酸，在高溫的烹煮時，會分解或變性產生異環胺，隨著加溫時間越長亦會產生致癌的多環芳香烴。,2
高蛋白質食物富含胺基酸和肌酸，加熱後分解或變性而產生異環胺。活化後可破壞DNA，應該少食用避免食物中毒。,2
高蛋白質肉類烹煮時不宜溫度過高、時間太久，會產生致癌物質，建議先以微波減少高溫烹調，且均衡飲食。,2
高蛋白肉類在高於150度的溫度直火燒炙會產生致癌物質。要多避免肉類直接在火中烹煮並減免攝取肉類或加工食品。,2
高蛋白質含量的食物，若經過高烹煮，易形成異環胺，甚至形成致癌性高的多環芳香烴，應避免過量攝取。,2
含高蛋白質的食物如牛、豬、魚、雞，富含胺基酸和肌酸。在高於150度烹煮，會產生異環胺及多環芳香烴。兩物質經體內特殊酵素活化，容易致癌。,2
高蛋白質食物在高溫烹煮時容易產生致癌物質，國人應培養良好飲食習慣，均衡攝取營養以維持身體健康。,2
高蛋白食物經過高溫烹煮可能產生致癌物，應減少高溫烹調的時間，避免局部過熱，並且均衡攝取營養。,2
高蛋白富含胺基酸和肌酸，高溫下烹煮會導致異環胺和致癌性高的多環芳香烴生成，可能破壞去氧核糖核酸而致癌。,2
高蛋白質含量的食物經高溫烹煮后所?生的物質被人體特殊的酵素代謝活化后有可能致癌。均衡攝取營養，才是健康王道。,2
以高溫、加溫時間長、在火焰下直接燒炙的方式料理高蛋白質食物，會產生許多致癌物質。正確烹調、均衡飲食，才是健康王道。,2
高於攝式一百五十度烹煮含蛋白質食物時，可能產生致癌性高的多環芳香烴。應避免讓肉類直接暴露在火焰中、長時間高溫烹煮。而最好的，是均衡攝取營養。,2
蛋白質在高溫環境下會產生致癌物質，大量燒烤、油炸食品都更容易罹患癌症，均衡攝取營養，才能保持健康。,2
高蛋白的食物在經過高溫烹煮時會產生兩種致癌物質，因此人們避免過量攝取肉類和加工食品，以維護自身健康。,2
因高溫烹煮時，蛋白質會分解、變質而產生致癌性高的物質，儘量避免過量的加工食品，烤肉來達到健康的目的。,2
高蛋白質的食物因為富含胺基酸和肌酸，在高溫烹煮後，產生異環胺，以及致癌性高的多環芳香烴。,2
高蛋白質含量的食物於高溫烹煮時，會產生兩類物質，有可能破壞DNA因而致癌，所以應避免過量攝取肉類或加工食品。,2
富含高蛋白質的食物如牛、豬、雞在長時間高溫烹調下會產生致癌物質，人們應避免此種烹調方式，均衡飲食為佳。,2
高蛋白質含量的食物經長時間高溫加熱，蛋白質將變性，經人體酵素活化可倒致罹癌，減少高溫烹調時間，避免過量攝取肉類加工食品較健康。,2
高蛋白食物在高溫下會產生致癌物質，所以減少高溫烹調肉食，並均衡攝取營養，才是健康王道。,2
高蛋白質含量的食物，因富含胺基酸和肌酸，在長時間的高溫下會產生致癌物質。,2
高蛋白質食品富含胺基酸和肌酸，在高溫、長時間和直接燒炙時會產生致癌的多環芳香烴及破壞DNA，應盡力避免。,2
高蛋白質的食物在炙燒、油炸後，會產生致癌性高的物質，應避免攝取過多肉類及加工食品，均衡攝取營養。,2
高蛋白質含量的食物經高溫烹煮後，容易產生致癌物質。所以為維持健康，應減少高溫烹調時間，並均衡攝取營養。,2
高蛋白質的食物因富含胺基酸和肌酸，長時間高溫烹煮會產生致癌物質，因此應避免攝取過量。,2
高蛋白質的食物富含胺基酸和肌酸，所以在越高溫、加熱時間越長的情況下，會產生更多致癌物質；加工食品正是長時間加熱製造出，因此要避免攝取過量。,2
因高蛋白質含量的肉類在高溫和長時間的加熱會產生有害物質，所以應避免過量的攝取，均衡營養。,2
高蛋白質食物高溫烹煮下會分解出對人體有害的物質，所以要盡量避免攝取過量，或改變烹調方法。,2
文章主要傳遞肉類中的蛋白質若經過高溫烹煮時，容易因分解和變性產生異環胺，甚至是致癌性高的多環芳香烴。,2
高蛋白質含量的食物在高溫烹煮下容易致癌，應避免火烤及高溫調理的肉品，並且均衡攝取營養才是健康王道。,2
高溫烹煮會使食物中的蛋白質變質，產生致癌物質，呼喻民眾不要過量攝取這類食品，應均衡攝取才是健康之道。,2
高蛋白質的食物在長時間高溫烹煮及直接暴露在火焰中會產生致癌性高的物質，應避免過量攝取，才能維持健康。,2
高蛋白質的肉類，因富含胺基酸和肌酸，在高溫烹煮下，會產生有害的異環胺，隨著時間拉長，更可能產生致癌物質。,2
人類應少吃經由高溫烹煮的高蛋白食物，因為高溫烹煮後的蛋白質會?性分解而產生異環胺等有害物質，影響身体健康。,2
高蛋白質含量的食物因富含胺基酸和肌酸，在高溫下烹煮會產生對人體有害、異致癌的物質。,2
高蛋白食物經高溫烹煮易產生致癌性物質，攝取過多會提高大腸癌機率，應減少高溫烹調時間，且均衡攝取營養。,2
高蛋白質的肉在溫度高、加熱時間長的情況下會產生致癌物。避免攝取太多肉類或加工食品，均衡攝取營養。,2
高蛋白質的肉類經高溫燒烤會產生致癌物，國人烤肉時應避免肉類烤焦及不要過度攝取，均衡飲食，才能健康。,2
含有高蛋白質的食物，在高溫或是長時間烹煮會產生致癌物質。應避免烤焦及過量攝取，或以微波爐料理為佳。,2
高蛋白質含量的食物因含胺基酸和肌酸，在高溫烹煮時會產生異環胺和多環芳香烴，兩者活化後會破壞DNA因而致癌。,2
高蛋白質含量的食物在高溫下烹煮易產生致癌物質，烤肉時可以微波爐處理，避免烤焦，但均衡飲食才是健康王道。,1
避免過量攝取肉類及加工食品，均衡攝取營養，健康跟著我。,1
均衡攝取營養，才是健康王道。,1
在火焰下直接燒炙的高蛋白食物，會產生致癌性高的多環芳香烴(polyaromatic-hydeocarbons，PAHS)。,1
高蛋白質含量的食物，因富含胺基酸和基酸，在高溫下會產生致癌性高的食物，要避免可減少在高溫下烹煮，或以微波爐料理。,1
高蛋白質富含胺基酸和肌酸的物質，如在長時間內烹煮，會使蛋白質分解出許多異環胺，導致罹癌機率提高。,1
高蛋白質含量的食物需減少直接暴露在火焰中或長時間的高溫烹煮，避免產生致癌性高的多環芳香烴。,1
烤肉時要防止局部過熱，避免烤焦。當然避免過量攝取營養，才是健康王道。,1
因國人都喜歡吃炭烤及燒烤類，但是這些東西都是長時間加工製成的煙燻肉品，吃多了會產生致癌，所以作者建議讀者們，可以先將肉放進微波爐後再將肉拿去烤，減少易環胺的生成，才能保健自己的身體。,1
溫度越高，加溫時間越長，在火焰下直接燒炙，會導致更多易環胺的生成，甚至產生癌性高的多環芳香烴。這兩類物質被體內經特殊的酵素代謝活化，可能去氧核醣核酸，因而致癌。,1
這兩個東西在體內經由特殊酵素代謝後，有可能去破壞去氧核醣核酸，因而致癌。國人熱愛中秋節烤肉，或者西方美食燒烤，還有長時間在高溫加工製成的肉品，都有可能具有大量的易環胺和多環香烴，若要減少異環胺的生成，應避免長時間高溫下烹煮，當然均衡的飲食才是健康之路。,1
以高於150度西的溫度烹煮時，蛋白質會產生變性異環胺，使肉質酵素代謝活化後，破壞去氧核醣核酸因而致癌。,1
避免肉類直接暴露在火焰中，或是長時間在高溫下烹煮，減少高溫烹調的時間，降低致癌風險。,1
長期食用高溫加工成的煙燻肉品，會因為加熱過程中烤焦或釋放物質，導致癌症的發生。,1
用高於150度西的溫度烹煮高蛋質含量的食物如牛、豬、魚、肌肉，因富含胺基酸和肌酸，溫度越高加溫過久會產生致癌性高的多環芳香烴。,1
高蛋質含量的食物如牛、豬、魚、肌肉，因富含胺基酸於150度西的溫度會產生致癌物，所以要多多攝取蔬菜，很營養。,1
攝取大量燒烤、油炸的肉類，容易罹患大腸癌，還有長時間高溫加工製成的煙燻肉品也是其中之一。要防止肉類在長時間烹煮，可以先以微波爐料理。,1
牛、豬、魚、雞肉富含胺基酸和肌酸，在高溫、長時間烹煮，直接燒炙下，會產生更多異環胺生成，而引發致癌物質多環芳香烴。,1
高蛋白質含胺基酸和肌酸，若高於150度的溫度烹煮時，他會分解或變異成異環胺，是正常的，但溫度越高煮得時間越長，會產生致癌的多環香烴。,1
避免肉類在火焰中烤炙，減少高溫烹調的時間，應能有效降低至癌機會發生。,1
高蛋白質含量的食物在溫度越高，加溫時間越長，在火焰下直接燒炙會容易致癌。,1
高蛋白時的食物如超過150度時，會產生許多的致癌物質。選擇食物時?營養?是最重要的，加工食物盡量不要。,1
如長期食用肉類或加工食品，或者火焰下直接燒炙，會比常人更容易導致異環胺的生成，甚至產生致癌性高的多環芳香烴。,1
